ID,area_name,item_name,year,period,periodName,latest,value,footnotes
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2022,M03,March,261.280,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2022,M02,February,251.934,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2022,M01,January,246.742,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M12,December,247.278,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M11,November,247.737,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M10,October,243.749,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M09,September,238.286,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M08,August,238.079,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M07,July,241.099,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M06,June,246.962,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M05,May,239.716,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M04,April,233.736,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M03,March,227.756,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M02,February,221.064,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2021,M01,January,218.246,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M12,December,215.559,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M11,November,215.169,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M10,October,216.154,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M09,September,214.911,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M08,August,209.508,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M07,July,214.264,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M06,June,212.644,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M05,May,209.149,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M04,April,207.798,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M03,March,216.549,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M02,February,221.716,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2020,M01,January,221.885,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M12,December,220.151,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M11,November,221.339,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M10,October,219.524,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M09,September,219.525,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M08,August,222.810,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M07,July,224.120,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M06,June,224.883,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M05,May,226.897,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M04,April,223.336,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M03,March,218.283,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M02,February,215.269,[{}]
CUURS12ASAT,"New York-Newark-Jersey City, NY-NJ-PA",Transportation,2019,M01,January,214.294,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2022,M12,December,106.648,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2022,M10,October,110.662,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2022,M08,August,112.289,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2022,M06,June,108.908,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2022,M04,April,108.442,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2022,M02,February,112.696,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2021,M12,December,104.635,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2021,M10,October,108.967,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2021,M08,August,109.781,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2021,M06,June,107.951,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2021,M04,April,110.576,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2021,M02,February,108.400,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2020,M12,December,104.857,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2020,M10,October,103.780,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2020,M08,August,107.278,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2020,M06,June,100.976,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2020,M04,April,103.217,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2020,M02,February,112.123,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2019,M12,December,100.005,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2019,M10,October,109.944,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2019,M08,August,110.743,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2019,M06,June,105.889,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2019,M04,April,108.752,[{}]
CUURS12BSAA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Apparel,2019,M02,February,104.010,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2022,M12,December,218.012,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2022,M10,October,221.868,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2022,M08,August,221.715,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2022,M06,June,223.610,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2022,M04,April,216.775,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2022,M02,February,210.755,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2021,M12,December,204.925,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2021,M10,October,203.402,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2021,M08,August,199.563,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2021,M06,June,197.900,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2021,M04,April,191.134,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2021,M02,February,186.636,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2020,M12,December,185.216,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2020,M10,October,182.653,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2020,M08,August,182.043,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2020,M06,June,179.290,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2020,M04,April,178.932,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2020,M02,February,181.622,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2019,M12,December,179.655,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2019,M10,October,181.587,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2019,M08,August,183.241,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2019,M06,June,182.227,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2019,M04,April,182.735,[{}]
CUURS12BSAC,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Commodities,2019,M02,February,177.728,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2022,M12,December,131.704,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2022,M10,October,132.791,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2022,M08,August,132.741,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2022,M06,June,131.990,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2022,M04,April,131.862,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2022,M02,February,132.317,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2021,M12,December,129.603,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2021,M10,October,129.302,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2021,M08,August,126.361,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2021,M06,June,125.249,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2021,M04,April,115.259,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2021,M02,February,109.912,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2020,M12,December,108.868,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2020,M10,October,105.874,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2020,M08,August,103.901,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2020,M06,June,101.604,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2020,M04,April,100.943,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2020,M02,February,101.990,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2019,M12,December,101.717,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2019,M10,October,102.660,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2019,M08,August,104.869,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2019,M06,June,104.548,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2019,M04,April,103.368,[{}]
CUURS12BSAD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Durables,2019,M02,February,102.493,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2022,M12,December,135.062,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2022,M10,October,135.368,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2022,M08,August,135.140,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2022,M06,June,134.604,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2022,M04,April,134.705,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2022,M02,February,135.443,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2021,M12,December,135.760,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2021,M10,October,136.184,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2021,M08,August,136.208,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2021,M06,June,134.206,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2021,M04,April,133.529,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2021,M02,February,133.641,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2020,M12,December,133.260,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2020,M10,October,133.607,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2020,M08,August,133.349,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2020,M06,June,132.397,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2020,M04,April,132.942,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2020,M02,February,133.173,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2019,M12,December,133.598,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2019,M10,October,132.661,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2019,M08,August,132.081,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2019,M06,June,131.718,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2019,M04,April,131.900,[{}]
CUURS12BSAE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Education and communication,2019,M02,February,131.333,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2022,M12,December,287.440,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2022,M10,October,287.944,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2022,M08,August,282.714,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2022,M06,June,275.854,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2022,M04,April,271.262,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2022,M02,February,264.576,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2021,M12,December,259.113,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2021,M10,October,255.959,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2021,M08,August,252.028,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2021,M06,June,251.504,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2021,M04,April,248.347,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2021,M02,February,245.253,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2020,M12,December,249.181,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2020,M10,October,247.051,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2020,M08,August,247.708,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2020,M06,June,249.143,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2020,M04,April,247.073,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2020,M02,February,241.721,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2019,M12,December,239.228,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2019,M10,October,239.360,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2019,M08,August,238.496,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2019,M06,June,237.368,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2019,M04,April,236.304,[{}]
CUURS12BSAF,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Food and beverages,2019,M02,February,235.043,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2022,M12,December,617.124,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2022,M10,October,619.874,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2022,M08,August,630.883,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2022,M06,June,626.642,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2022,M04,April,619.543,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2022,M02,February,616.917,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2021,M12,December,608.168,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2021,M10,October,596.330,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2021,M08,August,595.343,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2021,M06,June,586.000,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2021,M04,April,590.414,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2021,M02,February,581.137,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2020,M12,December,575.979,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2020,M10,October,568.161,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2020,M08,August,564.057,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2020,M06,June,552.226,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2020,M04,April,553.826,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2020,M02,February,556.761,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2019,M12,December,556.200,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2019,M10,October,554.639,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2019,M08,August,558.271,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2019,M06,June,550.798,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2019,M04,April,558.096,[{}]
CUURS12BSAG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Other goods and services,2019,M02,February,544.259,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2022,M12,December,309.717,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2022,M10,October,308.836,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2022,M08,August,304.107,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2022,M06,June,303.276,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2022,M04,April,295.768,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2022,M02,February,289.928,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2021,M12,December,286.668,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2021,M10,October,283.187,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2021,M08,August,280.380,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2021,M06,June,277.690,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2021,M04,April,274.219,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2021,M02,February,272.948,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2020,M12,December,272.542,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2020,M10,October,271.197,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2020,M08,August,271.400,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2020,M06,June,270.497,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2020,M04,April,269.467,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2020,M02,February,270.445,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2019,M12,December,267.269,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2019,M10,October,269.076,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2019,M08,August,269.067,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2019,M06,June,268.889,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2019,M04,April,265.929,[{}]
CUURS12BSAH,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Housing,2019,M02,February,264.275,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2022,M12,December,599.889,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2022,M10,October,601.113,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2022,M08,August,599.558,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2022,M06,June,596.423,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2022,M04,April,592.522,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2022,M02,February,575.891,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2021,M12,December,573.176,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2021,M10,October,565.101,[{}]
CUURS12BSAM,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medical care,2021,M08,August,564.402,[{}]
